market,bid,offer,timestamp
FTSE 100,9104.1,9107.1,2025-08-04T05:14:59.088Z
FTSE 100,9103.9,9106.9,2025-08-04T05:15:00.213Z
FTSE 100,9103.4,9106.4,2025-08-04T05:15:01.049Z
FTSE 100,9103.1,9106.1,2025-08-04T05:15:01.109Z
FTSE 100,9102.8,9105.8,2025-08-04T05:15:02.847Z
FTSE 100,9102.3,9105.3,2025-08-04T05:15:03.573Z
FTSE 100,9102.6,9105.6,2025-08-04T05:15:07.708Z
FTSE 100,9103.1,9106.1,2025-08-04T05:15:09.213Z
FTSE 100,9102.8,9105.8,2025-08-04T05:15:11.230Z
FTSE 100,9102.3,9105.3,2025-08-04T05:15:11.926Z
FTSE 100,9102.8,9105.8,2025-08-04T05:15:14.861Z
FTSE 100,9103.1,9106.1,2025-08-04T05:15:16.150Z
FTSE 100,9102.8,9105.8,2025-08-04T05:15:17.234Z
FTSE 100,9102.9,9105.9,2025-08-04T05:15:20.361Z
FTSE 100,9103.2,9106.2,2025-08-04T05:15:20.636Z
FTSE 100,9102.9,9105.9,2025-08-04T05:15:20.939Z
FTSE 100,9103.2,9106.2,2025-08-04T05:15:21.950Z
FTSE 100,9102.5,9105.5,2025-08-04T05:15:26.086Z
FTSE 100,9102.6,9105.6,2025-08-04T05:15:35.304Z
FTSE 100,9102.3,9105.3,2025-08-04T05:15:41.587Z
FTSE 100,9102.2,9105.2,2025-08-04T05:15:42.349Z
FTSE 100,9102,9105,2025-08-04T05:15:43.217Z
FTSE 100,9102.1,9105.1,2025-08-04T05:15:55.249Z
FTSE 100,9101.9,9104.9,2025-08-04T05:15:57.224Z
FTSE 100,9102.1,9105.1,2025-08-04T05:15:58.407Z
FTSE 100,9102.2,9105.2,2025-08-04T05:15:58.882Z
FTSE 100,9102,9105,2025-08-04T05:16:03.117Z
FTSE 100,9102.1,9105.1,2025-08-04T05:16:05.038Z
FTSE 100,9101.8,9104.8,2025-08-04T05:16:09.370Z
FTSE 100,9101.9,9104.9,2025-08-04T05:16:10.408Z
FTSE 100,9101.9,9104.9,2025-08-04T05:16:10.414Z
FTSE 100,9101.8,9104.8,2025-08-04T05:16:12.515Z
FTSE 100,9101.6,9104.6,2025-08-04T05:16:13.367Z
FTSE 100,9101.8,9104.8,2025-08-04T05:16:13.693Z
FTSE 100,9101.9,9104.9,2025-08-04T05:16:16.334Z
FTSE 100,9101.8,9104.8,2025-08-04T05:16:17.310Z
FTSE 100,9101.6,9104.6,2025-08-04T05:16:19.092Z
FTSE 100,9102.4,9105.4,2025-08-04T05:16:23.831Z
FTSE 100,9102.5,9105.5,2025-08-04T05:16:27.938Z
FTSE 100,9102.6,9105.6,2025-08-04T05:16:28.034Z
FTSE 100,9102.8,9105.8,2025-08-04T05:16:31.314Z
FTSE 100,9102.6,9105.6,2025-08-04T05:16:31.318Z
FTSE 100,9102.8,9105.8,2025-08-04T05:16:32.051Z
FTSE 100,9103.1,9106.1,2025-08-04T05:16:32.414Z
FTSE 100,9103.2,9106.2,2025-08-04T05:16:34.265Z
FTSE 100,9103.1,9106.1,2025-08-04T05:16:37.219Z
FTSE 100,9103.3,9106.3,2025-08-04T05:16:37.603Z
FTSE 100,9103.4,9106.4,2025-08-04T05:16:38.149Z
FTSE 100,9103.7,9106.7,2025-08-04T05:16:38.275Z
FTSE 100,9103.9,9106.9,2025-08-04T05:16:38.428Z
FTSE 100,9103.4,9106.4,2025-08-04T05:16:38.961Z
FTSE 100,9103.2,9106.2,2025-08-04T05:16:39.822Z
FTSE 100,9103.3,9106.3,2025-08-04T05:16:40.938Z
FTSE 100,9103.2,9106.2,2025-08-04T05:16:45.845Z
FTSE 100,9103.3,9106.3,2025-08-04T05:16:47.955Z
FTSE 100,9103.2,9106.2,2025-08-04T05:16:52.905Z
FTSE 100,9102.9,9105.9,2025-08-04T05:16:55.354Z
FTSE 100,9103.1,9106.1,2025-08-04T05:16:59.140Z
FTSE 100,9103.6,9106.6,2025-08-04T05:17:00.365Z
FTSE 100,9103.9,9106.9,2025-08-04T05:17:00.513Z
FTSE 100,9103.6,9106.6,2025-08-04T05:17:01.297Z
FTSE 100,9103.1,9106.1,2025-08-04T05:17:03.266Z
FTSE 100,9103.5,9106.5,2025-08-04T05:17:04.449Z
FTSE 100,9103.7,9106.7,2025-08-04T05:17:04.969Z
FTSE 100,9103.2,9106.2,2025-08-04T05:17:05.081Z
FTSE 100,9103.6,9106.6,2025-08-04T05:17:09.264Z
FTSE 100,9103.8,9106.8,2025-08-04T05:17:11.356Z
FTSE 100,9104,9107,2025-08-04T05:17:14.117Z
FTSE 100,9104.1,9107.1,2025-08-04T05:17:14.872Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:16.734Z
FTSE 100,9104.1,9107.1,2025-08-04T05:17:17.311Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:18.040Z
FTSE 100,9104.3,9107.3,2025-08-04T05:17:21.947Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:22.190Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:23.644Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:24.333Z
FTSE 100,9104.1,9107.1,2025-08-04T05:17:33.089Z
FTSE 100,9104.2,9107.2,2025-08-04T05:17:33.427Z
FTSE 100,9104.1,9107.1,2025-08-04T05:17:34.370Z
FTSE 100,9104.3,9107.3,2025-08-04T05:17:35.956Z
FTSE 100,9104.1,9107.1,2025-08-04T05:17:38.213Z
FTSE 100,9104.9,9107.9,2025-08-04T05:17:38.328Z
FTSE 100,9105.1,9108.1,2025-08-04T05:17:39.156Z
FTSE 100,9105.2,9108.2,2025-08-04T05:17:39.354Z
FTSE 100,9105.3,9108.3,2025-08-04T05:17:41.097Z
FTSE 100,9105.1,9108.1,2025-08-04T05:17:41.232Z
FTSE 100,9104.8,9107.8,2025-08-04T05:17:42.147Z
FTSE 100,9104.3,9107.3,2025-08-04T05:17:42.259Z
FTSE 100,9104.7,9107.7,2025-08-04T05:17:42.353Z
FTSE 100,9104.8,9107.8,2025-08-04T05:17:49.128Z
FTSE 100,9105.1,9108.1,2025-08-04T05:17:50.372Z
FTSE 100,9105.2,9108.2,2025-08-04T05:17:51.137Z
FTSE 100,9105.3,9108.3,2025-08-04T05:17:52.411Z
FTSE 100,9105.4,9108.4,2025-08-04T05:17:52.855Z
FTSE 100,9105.2,9108.2,2025-08-04T05:17:52.953Z
FTSE 100,9105.3,9108.3,2025-08-04T05:17:53.246Z
FTSE 100,9105.1,9108.1,2025-08-04T05:17:53.351Z
FTSE 100,9105.3,9108.3,2025-08-04T05:17:55.219Z
FTSE 100,9105.1,9108.1,2025-08-04T05:17:56.390Z
FTSE 100,9104.9,9107.9,2025-08-04T05:17:58.230Z
FTSE 100,9104.5,9107.5,2025-08-04T05:18:00.406Z
FTSE 100,9104.8,9107.8,2025-08-04T05:18:02.162Z
FTSE 100,9104.2,9107.2,2025-08-04T05:18:03.171Z
FTSE 100,9104.7,9107.7,2025-08-04T05:18:04.344Z
FTSE 100,9104.9,9107.9,2025-08-04T05:18:04.951Z
FTSE 100,9105.1,9108.1,2025-08-04T05:18:06.761Z
FTSE 100,9105.2,9108.2,2025-08-04T05:18:07.348Z
FTSE 100,9105.3,9108.3,2025-08-04T05:18:08.002Z
FTSE 100,9105.4,9108.4,2025-08-04T05:18:08.232Z
FTSE 100,9105.2,9108.2,2025-08-04T05:18:10.242Z
FTSE 100,9105.3,9108.3,2025-08-04T05:18:12.196Z
FTSE 100,9105.4,9108.4,2025-08-04T05:18:16.379Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:20.540Z
FTSE 100,9106,9109,2025-08-04T05:18:27.876Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:29.142Z
FTSE 100,9105.7,9108.7,2025-08-04T05:18:31.260Z
FTSE 100,9105.5,9108.5,2025-08-04T05:18:31.834Z
FTSE 100,9105,9108,2025-08-04T05:18:32.019Z
FTSE 100,9105.3,9108.3,2025-08-04T05:18:34.301Z
FTSE 100,9105,9108,2025-08-04T05:18:34.397Z
FTSE 100,9104.5,9107.5,2025-08-04T05:18:35.186Z
FTSE 100,9104.9,9107.9,2025-08-04T05:18:36.396Z
FTSE 100,9105.3,9108.3,2025-08-04T05:18:37.998Z
FTSE 100,9105.5,9108.5,2025-08-04T05:18:38.219Z
FTSE 100,9105.6,9108.6,2025-08-04T05:18:38.331Z
FTSE 100,9105.8,9108.8,2025-08-04T05:18:39.000Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:40.452Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:41.229Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:44.973Z
FTSE 100,9106,9109,2025-08-04T05:18:45.413Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:47.879Z
FTSE 100,9106,9109,2025-08-04T05:18:50.258Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:52.412Z
FTSE 100,9105.8,9108.8,2025-08-04T05:18:56.125Z
FTSE 100,9105.7,9108.7,2025-08-04T05:18:56.230Z
FTSE 100,9105.8,9108.8,2025-08-04T05:18:56.403Z
FTSE 100,9105.9,9108.9,2025-08-04T05:18:58.032Z
FTSE 100,9105.7,9108.7,2025-08-04T05:19:00.002Z
FTSE 100,9105.6,9108.6,2025-08-04T05:19:00.185Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:00.293Z
FTSE 100,9105.9,9108.9,2025-08-04T05:19:00.571Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:02.335Z
FTSE 100,9105.9,9108.9,2025-08-04T05:19:03.206Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:03.748Z
FTSE 100,9105.9,9108.9,2025-08-04T05:19:04.410Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:04.610Z
FTSE 100,9105.6,9108.6,2025-08-04T05:19:05.307Z
FTSE 100,9105.2,9108.2,2025-08-04T05:19:05.668Z
FTSE 100,9104.9,9107.9,2025-08-04T05:19:07.477Z
FTSE 100,9104.3,9107.3,2025-08-04T05:19:08.379Z
FTSE 100,9103.9,9106.9,2025-08-04T05:19:08.961Z
FTSE 100,9104.2,9107.2,2025-08-04T05:19:09.262Z
FTSE 100,9103.7,9106.7,2025-08-04T05:19:09.472Z
FTSE 100,9103.5,9106.5,2025-08-04T05:19:10.020Z
FTSE 100,9103.8,9106.8,2025-08-04T05:19:10.285Z
FTSE 100,9103.5,9106.5,2025-08-04T05:19:13.392Z
FTSE 100,9103.3,9106.3,2025-08-04T05:19:14.572Z
FTSE 100,9103.6,9106.6,2025-08-04T05:19:14.685Z
FTSE 100,9103.9,9106.9,2025-08-04T05:19:15.204Z
FTSE 100,9104.1,9107.1,2025-08-04T05:19:15.400Z
FTSE 100,9104.4,9107.4,2025-08-04T05:19:15.477Z
FTSE 100,9104.9,9107.9,2025-08-04T05:19:15.583Z
FTSE 100,9104.4,9107.4,2025-08-04T05:19:16.988Z
FTSE 100,9105,9108,2025-08-04T05:19:17.346Z
FTSE 100,9105.5,9108.5,2025-08-04T05:19:18.169Z
FTSE 100,9105,9108,2025-08-04T05:19:18.408Z
FTSE 100,9105.5,9108.5,2025-08-04T05:19:20.453Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:21.434Z
FTSE 100,9105.4,9108.4,2025-08-04T05:19:22.202Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:22.578Z
FTSE 100,9106,9109,2025-08-04T05:19:22.626Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:23.039Z
FTSE 100,9106.2,9109.2,2025-08-04T05:19:23.116Z
FTSE 100,9106.3,9109.3,2025-08-04T05:19:23.230Z
FTSE 100,9106.1,9109.1,2025-08-04T05:19:25.012Z
FTSE 100,9106.2,9109.2,2025-08-04T05:19:25.273Z
FTSE 100,9106,9109,2025-08-04T05:19:25.577Z
FTSE 100,9105.6,9108.6,2025-08-04T05:19:25.599Z
FTSE 100,9105.9,9108.9,2025-08-04T05:19:26.393Z
FTSE 100,9105.4,9108.4,2025-08-04T05:19:27.497Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:27.542Z
FTSE 100,9105.3,9108.3,2025-08-04T05:19:28.247Z
FTSE 100,9104.8,9107.8,2025-08-04T05:19:28.370Z
FTSE 100,9104.5,9107.5,2025-08-04T05:19:28.489Z
FTSE 100,9104.9,9107.9,2025-08-04T05:19:29.356Z
FTSE 100,9105.3,9108.3,2025-08-04T05:19:29.986Z
FTSE 100,9105.6,9108.6,2025-08-04T05:19:30.391Z
FTSE 100,9105.1,9108.1,2025-08-04T05:19:31.208Z
FTSE 100,9104.7,9107.7,2025-08-04T05:19:32.064Z
FTSE 100,9104.5,9107.5,2025-08-04T05:19:33.394Z
FTSE 100,9104.7,9107.7,2025-08-04T05:19:34.007Z
FTSE 100,9104.4,9107.4,2025-08-04T05:19:35.010Z
FTSE 100,9104.9,9107.9,2025-08-04T05:19:35.399Z
FTSE 100,9105.2,9108.2,2025-08-04T05:19:37.322Z
FTSE 100,9105.8,9108.8,2025-08-04T05:19:37.435Z
FTSE 100,9106.1,9109.1,2025-08-04T05:19:37.991Z
FTSE 100,9105.6,9108.6,2025-08-04T05:19:38.093Z
FTSE 100,9106.1,9109.1,2025-08-04T05:19:38.993Z
FTSE 100,9106.4,9109.4,2025-08-04T05:19:39.536Z
FTSE 100,9106.6,9109.6,2025-08-04T05:19:39.796Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:41.494Z
FTSE 100,9106.9,9109.9,2025-08-04T05:19:44.033Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:44.983Z
FTSE 100,9106.7,9109.7,2025-08-04T05:19:45.087Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:47.427Z
FTSE 100,9106.9,9109.9,2025-08-04T05:19:48.971Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:50.486Z
FTSE 100,9106.6,9109.6,2025-08-04T05:19:52.285Z
FTSE 100,9106.7,9109.7,2025-08-04T05:19:53.298Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:54.369Z
FTSE 100,9106.9,9109.9,2025-08-04T05:19:55.257Z
FTSE 100,9106.9,9109.9,2025-08-04T05:19:55.834Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:57.116Z
FTSE 100,9106.7,9109.7,2025-08-04T05:19:58.962Z
FTSE 100,9106.8,9109.8,2025-08-04T05:19:59.269Z
FTSE 100,9106.5,9109.5,2025-08-04T05:19:59.372Z
FTSE 100,9106.2,9109.2,2025-08-04T05:20:01.264Z
FTSE 100,9106.4,9109.4,2025-08-04T05:20:02.420Z
FTSE 100,9106.6,9109.6,2025-08-04T05:20:02.783Z
FTSE 100,9106.7,9109.7,2025-08-04T05:20:03.480Z
FTSE 100,9106.4,9109.4,2025-08-04T05:20:03.592Z
FTSE 100,9106.7,9109.7,2025-08-04T05:20:04.393Z
FTSE 100,9106.3,9109.3,2025-08-04T05:20:04.534Z
FTSE 100,9106,9109,2025-08-04T05:20:04.627Z
FTSE 100,9105.5,9108.5,2025-08-04T05:20:06.492Z
FTSE 100,9105.8,9108.8,2025-08-04T05:20:06.628Z
FTSE 100,9106.2,9109.2,2025-08-04T05:20:07.370Z
FTSE 100,9106,9109,2025-08-04T05:20:07.451Z
FTSE 100,9106.4,9109.4,2025-08-04T05:20:08.188Z
FTSE 100,9105.9,9108.9,2025-08-04T05:20:08.446Z
FTSE 100,9105.5,9108.5,2025-08-04T05:20:09.274Z
FTSE 100,9105.2,9108.2,2025-08-04T05:20:09.472Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:10.353Z
FTSE 100,9104.5,9107.5,2025-08-04T05:20:10.444Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:11.391Z
FTSE 100,9104.5,9107.5,2025-08-04T05:20:11.504Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:12.033Z
FTSE 100,9104.5,9107.5,2025-08-04T05:20:12.539Z
FTSE 100,9104.4,9107.4,2025-08-04T05:20:12.637Z
FTSE 100,9104.7,9107.7,2025-08-04T05:20:13.115Z
FTSE 100,9104.4,9107.4,2025-08-04T05:20:14.522Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:14.657Z
FTSE 100,9105.2,9108.2,2025-08-04T05:20:14.989Z
FTSE 100,9104.9,9107.9,2025-08-04T05:20:16.059Z
FTSE 100,9104.6,9107.6,2025-08-04T05:20:17.193Z
FTSE 100,9104.4,9107.4,2025-08-04T05:20:18.457Z
FTSE 100,9104.7,9107.7,2025-08-04T05:20:18.838Z
FTSE 100,9104.4,9107.4,2025-08-04T05:20:19.915Z
FTSE 100,9104.3,9107.3,2025-08-04T05:20:20.426Z
FTSE 100,9104.2,9107.2,2025-08-04T05:20:20.594Z
FTSE 100,9104.4,9107.4,2025-08-04T05:20:20.992Z
FTSE 100,9104.7,9107.7,2025-08-04T05:20:21.095Z
FTSE 100,9105,9108,2025-08-04T05:20:21.902Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:22.310Z
FTSE 100,9104.6,9107.6,2025-08-04T05:20:22.605Z
FTSE 100,9104.9,9107.9,2025-08-04T05:20:22.885Z
FTSE 100,9104.7,9107.7,2025-08-04T05:20:22.983Z
FTSE 100,9105.1,9108.1,2025-08-04T05:20:23.530Z
FTSE 100,9104.7,9107.7,2025-08-04T05:20:24.430Z
FTSE 100,9104.6,9107.6,2025-08-04T05:20:24.528Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:24.778Z
FTSE 100,9104.6,9107.6,2025-08-04T05:20:25.074Z
FTSE 100,9104.9,9107.9,2025-08-04T05:20:25.272Z
FTSE 100,9105.4,9108.4,2025-08-04T05:20:25.376Z
FTSE 100,9105.2,9108.2,2025-08-04T05:20:26.789Z
FTSE 100,9104.8,9107.8,2025-08-04T05:20:27.451Z
FTSE 100,9104.3,9107.3,2025-08-04T05:20:27.566Z
FTSE 100,9104.6,9107.6,2025-08-04T05:20:28.377Z
